,Open,High,Low,Close,IsBreaking,max,min
0,247.3699951171875,247.47999572753906,246.52999877929688,246.77000427246094,0.0,247.42999267578125,242.19000244140625
1,297.54998779296875,299.0,297.2699890136719,298.2099914550781,0.0,301.2900085449219,290.739990234375
2,194.4499969482422,194.86000061035156,188.3800048828125,188.8300018310547,0.0,207.39999389648438,191.9199981689453
3,96.77999877929688,99.52999877929688,96.66000366210938,99.30999755859375,0.0,104.97000122070312,94.97000122070312
4,134.47999572753906,135.4600067138672,133.30999755859375,134.99000549316406,0.0,144.92999267578125,130.72000122070312
5,140.44000244140625,141.0500030517578,139.75999450683594,140.52999877929688,0.0,140.9199981689453,138.17999267578125
6,208.82000732421875,209.61000061035156,207.75,207.85000610351562,0.0,212.3699951171875,206.52000427246094
7,389.82000732421875,390.07000732421875,386.0,386.5400085449219,0.0,392.6400146484375,380.3599853515625
8,96.77999877929688,97.69000244140625,95.94999694824219,97.11000061035156,0.0,101.3499984741211,83.94999694824219
9,279.45001220703125,280.42999267578125,279.05999755859375,280.20001220703125,0.0,281.05999755859375,270.8999938964844
10,338.1199951171875,341.6300048828125,338.0899963378906,340.760009765625,0.0,339.760009765625,322.6400146484375
11,108.5199966430664,110.16999816894531,108.48999786376953,110.02999877929688,0.0,111.06999969482422,106.8499984741211
12,99.93000030517578,100.5999984741211,99.73999786376953,100.4800033569336,0.0,99.86000061035156,96.41999816894531
13,425.1400146484375,429.510009765625,422.82000732421875,427.4100036621094,0.0,446.6000061035156,416.25
14,202.32000732421875,205.69000244140625,202.17999267578125,205.6199951171875,0.0,211.0,202.5399932861328
15,145.05999755859375,145.3300018310547,143.38999938964844,143.94000244140625,0.0,145.2100067138672,142.0500030517578
16,313.4100036621094,314.2799987792969,313.05999755859375,314.0799865722656,0.0,313.3699951171875,307.0299987792969
17,153.33999633789062,153.42999267578125,152.11000061035156,152.27999877929688,0.0,153.36000061035156,145.7899932861328
18,143.47999572753906,143.67999267578125,142.7899932861328,143.17999267578125,0.0,143.2899932861328,137.35000610351562
19,111.7699966430664,113.12000274658203,111.63999938964844,112.25,0.0,112.4000015258789,105.80000305175781
20,136.38999938964844,136.8800048828125,136.22999572753906,136.80999755859375,0.0,136.83999633789062,133.0800018310547
21,202.72000122070312,203.85000610351562,201.5500030517578,203.5,0.0,210.67999267578125,200.02000427246094
22,150.6999969482422,151.66000366210938,150.19000244140625,150.57000732421875,0.0,151.16000366210938,148.1199951171875
23,271.8999938964844,274.7200012207031,269.94000244140625,270.04998779296875,0.0,281.8999938964844,257.6300048828125
24,438.3900146484375,441.67999267578125,438.20001220703125,438.6600036621094,0.0,447.1700134277344,428.6400146484375
25,187.0800018310547,187.1699981689453,182.92999267578125,183.16000366210938,0.0,188.8800048828125,184.33999633789062
26,119.23999786376953,120.31999969482422,118.9800033569336,120.23999786376953,0.0,121.20999908447266,118.5999984741211
27,141.8699951171875,142.07000732421875,141.5,141.77999877929688,0.0,141.89999389648438,138.4199981689453
28,279.4800109863281,279.9599914550781,278.5799865722656,279.1400146484375,0.0,279.6099853515625,266.8599853515625
29,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,0.0,206.10000610351562,199.02000427246094
30,91.2699966430664,93.05000305175781,90.80999755859375,92.13999938964844,0.0,96.68000030517578,88.97000122070312
31,201.97999572753906,202.52999877929688,198.77999877929688,199.50999450683594,0.0,208.0,200.88999938964844
32,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,0.0,211.99000549316406,204.5
33,135.6300048828125,135.8300018310547,134.2899932861328,134.55999755859375,0.0,135.36000061035156,131.32000732421875
34,111.80000305175781,112.12999725341797,111.2699966430664,111.5199966430664,0.0,111.87000274658203,109.56999969482422
35,131.13999938964844,132.17999267578125,130.7100067138672,131.97000122070312,0.0,130.72000122070312,126.80999755859375
36,141.3125,141.3125,139.375,140.0,0.0,145.96875,141.0625
37,180.83999633789062,183.1999969482422,180.8300018310547,183.00999450683594,0.0,182.7899932861328,174.1699981689453
38,112.66999816894531,112.98999786376953,112.27999877929688,112.47000122070312,0.0,113.66000366210938,110.52999877929688
39,236.25999450683594,237.38999938964844,234.5399932861328,234.77999877929688,0.0,238.9499969482422,233.6199951171875
40,138.8125,139.6875,137.328125,138.0,0.0,146.6875,137.84375
41,273.30999755859375,274.1000061035156,272.9800109863281,273.9200134277344,0.0,273.4200134277344,265.6600036621094
42,93.47000122070312,93.77999877929688,92.5,93.02999877929688,0.0,93.20999908447266,87.1500015258789
43,90.16000366210938,91.08999633789062,89.66999816894531,91.04000091552734,0.0,93.47000122070312,86.16000366210938
44,100.4000015258789,101.0,99.66000366210938,100.76000213623047,0.0,100.86000061035156,98.0
45,288.739990234375,289.0400085449219,287.8800048828125,288.1000061035156,0.0,291.4800109863281,285.05999755859375
46,302.1199951171875,303.57000732421875,296.8699951171875,303.5299987792969,0.0,299.0799865722656,281.6000061035156
47,91.1500015258789,91.29000091552734,88.8499984741211,89.61000061035156,0.0,90.19999694824219,78.0999984741211
48,262.260009765625,263.3599853515625,259.04998779296875,262.6199951171875,0.0,270.3900146484375,262.9800109863281
49,91.23999786376953,93.48999786376953,91.16999816894531,92.95999908447266,0.0,91.6500015258789,87.37999725341797
50,114.48999786376953,115.13999938964844,114.41999816894531,114.93000030517578,0.0,114.7300033569336,111.44000244140625
51,415.8900146484375,416.7799987792969,411.1300048828125,412.2699890136719,0.0,417.260009765625,396.3299865722656
52,127.16000366210938,128.63999938964844,126.19000244140625,128.3000030517578,0.0,131.72999572753906,127.0199966430664
53,78.52999877929688,81.41999816894531,78.33000183105469,81.05999755859375,0.0,83.11000061035156,72.63999938964844
54,183.22999572753906,183.60000610351562,182.6300048828125,182.88999938964844,0.0,184.69000244140625,178.11000061035156
55,124.88999938964844,125.80000305175781,122.86000061035156,123.16000366210938,0.0,128.6300048828125,121.12999725341797
56,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,0.0,352.42999267578125,326.5400085449219
57,184.10000610351562,184.4499969482422,183.32000732421875,183.63999938964844,0.0,184.69000244140625,181.69000244140625
58,167.11000061035156,167.61000061035156,165.17999267578125,167.44000244140625,0.0,165.19000244140625,157.05999755859375
59,90.87000274658203,90.91999816894531,88.94999694824219,89.25,0.0,93.33000183105469,87.37999725341797
60,242.27999877929688,242.7100067138672,241.5800018310547,241.8000030517578,0.0,244.66000366210938,241.3300018310547
61,89.51000213623047,89.55999755859375,87.80000305175781,88.26000213623047,0.0,93.04000091552734,88.36000061035156
62,118.73999786376953,119.25,118.0,118.01000213623047,0.0,121.36000061035156,118.83000183105469
63,278.95001220703125,285.1099853515625,272.989990234375,284.9700012207031,0.0,293.2099914550781,279.0799865722656
64,270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,0.0,273.1000061035156,260.9800109863281
65,79.79000091552734,79.94000244140625,78.27999877929688,79.02999877929688,0.0,87.38999938964844,79.22000122070312
66,112.87000274658203,114.08000183105469,111.9000015258789,112.5999984741211,0.0,112.4000015258789,105.80000305175781
67,116.5,119.70999908447266,113.38999938964844,114.51000213623047,0.0,130.22000122070312,112.26000213623047
68,201.4199981689453,202.72000122070312,200.8800048828125,202.30999755859375,0.0,208.72000122070312,197.91000366210938
69,119.56999969482422,120.94000244140625,118.7699966430664,119.04000091552734,0.0,122.22000122070312,112.63999938964844
70,118.0,118.23999786376953,117.63999938964844,117.88999938964844,0.0,118.79000091552734,116.87999725341797
71,112.9000015258789,113.45999908447266,111.1500015258789,112.47000122070312,0.0,114.56999969482422,110.56999969482422
72,133.1875,134.0625,131.0,132.21875,0.0,140.03125,132.140625
73,142.5625,142.78125,141.4375,142.375,0.0,147.0,135.875
74,89.0199966430664,92.62999725341797,88.0199966430664,92.22000122070312,0.0,91.29000091552734,83.7699966430664
75,81.4800033569336,82.0,80.4800033569336,80.5199966430664,0.0,85.62999725341797,81.31999969482422
76,179.38999938964844,179.92999267578125,177.97999572753906,178.47000122070312,0.0,180.0500030517578,174.92999267578125
77,164.89999389648438,166.3000030517578,164.88999938964844,166.05999755859375,0.0,170.9499969482422,164.55999755859375
78,271.6199951171875,272.0299987792969,270.92999267578125,271.3299865722656,0.0,272.9800109863281,262.6199951171875
79,269.6499938964844,269.8800048828125,267.7200012207031,268.8900146484375,0.0,270.3900146484375,257.4700012207031
80,142.85000610351562,143.4600067138672,142.72999572753906,143.02000427246094,0.0,143.24000549316406,140.5399932861328
81,266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,0.0,279.29998779296875,263.25
82,320.4599914550781,321.9700012207031,319.3900146484375,320.7300109863281,0.0,320.8999938964844,309.54998779296875
83,272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,0.0,271.9599914550781,257.3999938964844
84,199.9600067138672,201.07000732421875,197.3800048828125,199.5399932861328,0.0,200.58999633789062,192.0
85,229.3800048828125,229.66000366210938,228.72000122070312,228.94000244140625,0.0,229.57000732421875,225.91000366210938
86,367.3999938964844,369.5899963378906,365.9200134277344,369.5899963378906,0.0,370.1700134277344,357.4599914550781
87,257.7300109863281,258.3900146484375,256.3599853515625,258.1700134277344,0.0,259.1099853515625,255.2899932861328
88,97.19999694824219,98.13999938964844,96.69000244140625,98.05999755859375,0.0,97.66000366210938,87.95999908447266
89,129.0,130.0800018310547,128.55999755859375,129.14999389648438,0.0,128.9499969482422,123.72000122070312
90,122.5,122.62999725341797,122.05000305175781,122.3499984741211,0.0,122.91000366210938,118.9800033569336
91,119.94999694824219,120.19999694824219,119.55000305175781,120.04000091552734,0.0,120.76000213623047,115.72000122070312
92,105.56999969482422,106.83000183105469,104.6500015258789,106.62000274658203,0.0,113.94999694824219,105.48999786376953
93,104.91999816894531,105.9800033569336,104.48999786376953,105.30999755859375,0.0,112.37999725341797,105.2300033569336
94,131.13999938964844,131.5800018310547,130.83999633789062,131.4199981689453,0.0,130.69000244140625,127.01000213623047
95,94.4000015258789,95.37000274658203,94.2300033569336,94.8499984741211,0.0,94.7699966430664,88.68000030517578
96,194.17999267578125,195.05999755859375,192.35000610351562,194.3800048828125,0.0,201.82000732421875,194.35000610351562
97,108.22000122070312,109.12000274658203,108.0,108.94000244140625,0.0,110.9000015258789,105.0999984741211
98,113.0,113.06999969482422,111.31999969482422,111.54000091552734,0.0,114.68000030517578,110.75
99,218.39999389648438,218.52000427246094,217.74000549316406,218.0500030517578,0.0,218.17999267578125,215.5500030517578
100,150.625,150.625,149.34375,149.765625,0.0,151.25,144.1875
101,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,0.0,280.4200134277344,270.6199951171875
102,123.02999877929688,123.19999694824219,121.98999786376953,122.18000030517578,0.0,126.7300033569336,116.33999633789062
103,182.5399932861328,183.00999450683594,182.52999877929688,182.92999267578125,0.0,182.52999877929688,178.11000061035156
104,388.20001220703125,388.4700012207031,386.1400146484375,387.7099914550781,0.0,386.19000244140625,370.07000732421875
105,187.67999267578125,187.94000244140625,185.47000122070312,186.66000366210938,0.0,188.25999450683594,184.66000366210938
106,112.9000015258789,112.98999786376953,112.31999969482422,112.72000122070312,0.0,112.4800033569336,109.61000061035156
107,165.85000610351562,166.39999389648438,165.72999572753906,165.9600067138672,0.0,168.74000549316406,163.3300018310547
108,134.1699981689453,134.25,131.27999877929688,131.41000366210938,0.0,133.6999969482422,128.10000610351562
109,136.25999450683594,136.5500030517578,135.7899932861328,136.02999877929688,0.0,136.47000122070312,131.32000732421875
110,203.1699981689453,203.60000610351562,202.61000061035156,203.33999633789062,0.0,203.14999389648438,188.47000122070312
111,163.25999450683594,164.49000549316406,163.0500030517578,163.91000366210938,0.0,169.8000030517578,163.3300018310547
112,131.05999755859375,131.39999389648438,129.35000610351562,129.5399932861328,0.0,131.00999450683594,129.22000122070312
113,193.97000122070312,194.66000366210938,193.7100067138672,193.8000030517578,0.0,198.64999389648438,191.02999877929688
114,109.69999694824219,110.4800033569336,109.33000183105469,110.36000061035156,0.0,110.22000122070312,105.0999984741211
115,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,0.0,117.4000015258789,112.05999755859375
116,267.260009765625,267.8900146484375,264.42999267578125,264.510009765625,0.0,270.3900146484375,261.0
117,123.81999969482422,124.5,122.81999969482422,123.33000183105469,0.0,124.72000122070312,122.6500015258789
118,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,0.0,284.010009765625,275.4200134277344
119,237.97000122070312,238.02000427246094,236.58999633789062,237.69000244140625,0.0,239.77999877929688,234.72000122070312
120,135.3800048828125,135.57000732421875,134.6999969482422,135.32000732421875,0.0,137.41000366210938,131.32000732421875
121,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,0.0,429.05999755859375,392.3399963378906
122,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,0.0,111.76000213623047,105.48999786376953
123,146.8800048828125,148.11000061035156,146.75999450683594,147.24000549316406,0.0,146.58999633789062,140.49000549316406
124,207.50999450683594,208.60000610351562,207.19000244140625,208.55999755859375,0.0,211.0,201.85000610351562
125,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,0.0,265.510009765625,257.8599853515625
126,255.22999572753906,255.52000427246094,254.97999572753906,255.47000122070312,0.0,255.2899932861328,249.0800018310547
127,197.75999450683594,198.08999633789062,196.6199951171875,197.8000030517578,0.0,198.64999389648438,195.7100067138672
128,113.25,114.66000366210938,111.5,114.4800033569336,0.0,127.12000274658203,111.12000274658203
129,290.75,292.29998779296875,290.05999755859375,291.2699890136719,0.0,301.1000061035156,288.05999755859375
